"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2017-01-01","2017","01","01","","0.3","","-4.2","","-2.0","","20.0","","0.0","","","M","","M","1.7","","36","","23","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-02","2017","01","02","","3.7","","-5.3","","-0.8","","18.8","","0.0","","","M","","M","0.4","","34","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-03","2017","01","03","","0.6","","-5.4","","-2.4","","20.4","","0.0","","","M","","M","10.3","","32","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-04","2017","01","04","","2.5","","-4.8","","-1.2","","19.2","","0.0","","","M","","M","13.3","","36","","21","","44",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-05","2017","01","05","","-4.6","","-10.6","","-7.6","","25.6","","0.0","","","M","","M","0.2","","42","","30","","46",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-06","2017","01","06","","-6.7","","-12.8","","-9.8","","27.8","","0.0","","","M","","M","0.3","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-07","2017","01","07","","-9.5","","-15.6","","-12.6","","30.6","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-08","2017","01","08","","-10.3","","-18.5","","-14.4","","32.4","","0.0","","","M","","M","0.4","","38","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-09","2017","01","09","","-6.9","","-20.0","","-13.5","","31.5","","0.0","","","M","","M","0.0","","38","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-10","2017","01","10","","1.9","","-7.4","","-2.8","","20.8","","0.0","","","M","","M","3.3","","39","","20","","41",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-11","2017","01","11","","5.9","","1.8","","3.9","","14.1","","0.0","","","M","","M","2.7","","40","","21","","48",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-12","2017","01","12","","6.2","","-0.7","","2.8","","15.2","","0.0","","","M","","M","10.5","","34","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-13","2017","01","13","","-0.5","","-15.0","","-7.8","","25.8","","0.0","","","M","","M","0.6","","30","","36","","39",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-14","2017","01","14","","-6.5","","-17.1","","-11.8","","29.8","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-15","2017","01","15","","-6.6","","-10.3","","-8.5","","26.5","","0.0","","","M","","M","0.2","","30","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-16","2017","01","16","","2.5","","-8.7","","-3.1","","21.1","","0.0","","","M","","M","0.0","","30","","20","","43",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-17","2017","01","17","","-0.2","","-5.9","","-3.1","","21.1","","0.0","","","M","","M","0.5","","30","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-18","2017","01","18","","0.0","","-5.9","","-3.0","","21.0","","0.0","","","M","","M","5.4","","34","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-19","2017","01","19","","2.1","","-0.9","","0.6","","17.4","","0.0","","","M","","M","0.7","","35","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-20","2017","01","20","","2.5","","1.0","","1.8","","16.2","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-21","2017","01","21","","2.5","","1.0","","1.8","","16.2","","0.0","","","M","","M","0.8","","33","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-22","2017","01","22","","2.1","","-2.6","","-0.3","","18.3","","0.0","","","M","","M","0.2","","31","","36","","33",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-23","2017","01","23","","0.2","","-3.9","","-1.9","","19.9","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-24","2017","01","24","","-2.3","","-4.2","","-3.3","","21.3","","0.0","","","M","","M","7.7","","31","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-25","2017","01","25","","0.2","","-2.4","","-1.1","","19.1","","0.0","","","M","","M","3.3","","41","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-26","2017","01","26","","1.3","","0.0","","0.7","","17.3","","0.0","","","M","","M","6.9","","42","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-27","2017","01","27","","0.9","","-3.4","","-1.3","","19.3","","0.0","","","M","","M","2.1","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-28","2017","01","28","","0.3","","-2.9","","-1.3","","19.3","","0.0","","","M","","M","0.4","","42","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-29","2017","01","29","","-0.2","","-5.7","","-3.0","","21.0","","0.0","","","M","","M","1.8","","43","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-30","2017","01","30","","-5.6","","-13.0","","-9.3","","27.3","","0.0","","","M","","M","0.7","","44","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-01-31","2017","01","31","","-6.7","","-14.1","","-10.4","","28.4","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-01","2017","02","01","","-6.1","","-13.0","","-9.6","","27.6","","0.0","","","M","","M","1.1","","44","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-02","2017","02","02","","-4.5","","-10.5","","-7.5","","25.5","","0.0","","","M","","M","0.5","","45","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-03","2017","02","03","","-4.3","","-9.2","","-6.8","","24.8","","0.0","","","M","","M","0.3","","45","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-04","2017","02","04","","-3.2","","-11.1","","-7.2","","25.2","","0.0","","","M","","M","0.0","","45","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-05","2017","02","05","","-0.2","","-7.4","","-3.8","","21.8","","0.0","","","M","","M","0.9","","45","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-06","2017","02","06","","-7.5","","-14.3","","-10.9","","28.9","","0.0","","","M","","M","1.1","","53","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-07","2017","02","07","","0.1","","-13.0","","-6.5","","24.5","","0.0","","","M","","M","17.1","","55","","4","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-08","2017","02","08","","4.0","","-10.1","","-3.1","","21.1","","0.0","","","M","","M","14.0","","60","","26","","37",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-09","2017","02","09","","-10.1","","-15.7","","-12.9","","30.9","","0.0","","","M","","M","0.3","","57","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-10","2017","02","10","","-12.9","","-16.6","","-14.8","","32.8","","0.0","","","M","","M","0.0","","56","","33","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-11","2017","02","11","","-10.2","","-14.2","","-12.2","","30.2","","0.0","","","M","","M","0.7","","57","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-12","2017","02","12","","-3.4","","-13.4","","-8.4","","26.4","","0.0","","","M","","M","17.4","","61","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-13","2017","02","13","","-3.1","","-8.1","","-5.6","","23.6","","0.0","","","M","","M","3.5","","92","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-14","2017","02","14","","-3.4","","-9.1","","-6.3","","24.3","","0.0","","","M","","M","","M","88","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-15","2017","02","15","","-2.5","","-6.0","","-4.3","","22.3","","0.0","","","M","","M","8.6","","89","","4","","115",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-16","2017","02","16","","-1.7","","-4.9","","-3.3","","21.3","","0.0","","","M","","M","2.6","","99","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-17","2017","02","17","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","","M","","M","0.0","","97","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-18","2017","02","18","","8.1","","-4.4","","1.9","","16.1","","0.0","","","M","","M","0.0","","93","","19","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-19","2017","02","19","","8.7","","0.3","","4.5","","13.5","","0.0","","","M","","M","0.0","","88","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-20","2017","02","20","","","M","-4.4","E","","M","","M","","M","","M","","M","","M","81","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-21","2017","02","21","","4.0","","-5.7","","-0.9","","18.9","","0.0","","","M","","M","0.0","","80","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-22","2017","02","22","","7.4","","2.0","","4.7","","13.3","","0.0","","","M","","M","0.0","","78","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-23","2017","02","23","","12.4","","2.4","","7.4","","10.6","","0.0","","","M","","M","0.0","","72","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-24","2017","02","24","","5.4","","0.5","","3.0","","15.0","","0.0","","","M","","M","1.6","","60","","35","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-25","2017","02","25","","11.6","","0.1","","5.9","","12.1","","0.0","","","M","","M","42.1","","55","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-26","2017","02","26","","2.2","","-5.1","","-1.5","","19.5","","0.0","","","M","","M","0.0","","47","","24","","33",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-27","2017","02","27","","5.9","","-1.1","","2.4","","15.6","","0.0","","","M","","M","0.0","","47","","22","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-02-28","2017","02","28","","7.9","","-2.5","","2.7","","15.3","","0.0","","","M","","M","0.0","","46","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-01","2017","03","01","","9.0","","2.3","","5.7","","12.3","","0.0","","","M","","M","14.7","","43","","33","","39",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-02","2017","03","02","","5.3","","-10.3","","-2.5","","20.5","","0.0","","","M","","M","0.5","","40","","24","","39",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-03","2017","03","03","","-7.9","","-14.7","","-11.3","","29.3","","0.0","","","M","","M","0.0","","40","","1","","37",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-04","2017","03","04","","-12.4","","-18.6","","-15.5","","33.5","","0.0","","","M","","M","0.0","","40","","33","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-05","2017","03","05","","-6.4","","-17.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-06","2017","03","06","","0.0","","-10.5","","-5.3","","23.3","","0.0","","","M","","M","1.2","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-07","2017","03","07","","6.2","","-2.5","","1.9","","16.1","","0.0","","","M","","M","11.4","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-08","2017","03","08","","10.9","","1.1","","6.0","","12.0","","0.0","","","M","","M","4.6","","37","","20","","43",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-09","2017","03","09","","1.9","","-5.2","","-1.7","","19.7","","0.0","","","M","","M","0.0","","33","","24","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-10","2017","03","10","","-4.5","","-18.6","","-11.6","","29.6","","0.0","","","M","","M","0.6","","32","","34","","33",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-11","2017","03","11","","-15.4","","-21.1","","-18.3","","36.3","","0.0","","","M","","M","0.0","","33","","26","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-12","2017","03","12","","-10.1","","-17.2","","-13.7","","31.7","","0.0","","","M","","M","0.0","","33","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-13","2017","03","13","","","M","-15.4","E","","M","","M","","M","","M","","M","","M","33","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-14","2017","03","14","","-7.6","","-9.5","","-8.6","","26.6","","0.0","","","M","","M","22.4","","32","","2","","52",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-15","2017","03","15","","-3.7","","-8.4","","-6.1","","24.1","","0.0","","","M","","M","6.9","","82","","34","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-16","2017","03","16","","-3.4","","-10.0","","-6.7","","24.7","","0.0","","","M","","M","0.0","","80","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-17","2017","03","17","","-1.9","","-9.4","","-5.7","","23.7","","0.0","","","M","","M","0.0","","74","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-18","2017","03","18","","0.6","","-11.2","","-5.3","","23.3","","0.0","","","M","","M","0.0","","70","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-19","2017","03","19","","3.3","","-7.9","","-2.3","","20.3","","0.0","","","M","","M","0.0","","66","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-20","2017","03","20","","6.1","","-4.9","","0.6","","17.4","","0.0","","","M","","M","0.0","","61","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-21","2017","03","21","","5.0","","-2.1","","1.5","","16.5","","0.0","","","M","","M","1.0","","58","","21","","59",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-22","2017","03","22","","-2.1","","-13.7","","-7.9","","25.9","","0.0","","","M","","M","0.5","","54","","35","","43",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-23","2017","03","23","","0.6","","-10.0","","-4.7","","22.7","","0.0","","","M","","M","0.0","","53","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-24","2017","03","24","","0.0","","-2.6","","-1.3","","19.3","","0.0","","","M","","M","8.0","","53","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-25","2017","03","25","","3.1","","-4.4","","-0.7","","18.7","","0.0","","","M","","M","1.1","","62","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-26","2017","03","26","","1.2","","-7.1","","-3.0","","21.0","","0.0","","","M","","M","0.4","","58","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-27","2017","03","27","","4.0","","1.0","","2.5","","15.5","","0.0","","","M","","M","9.4","","57","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-28","2017","03","28","","4.9","","1.2","","3.1","","14.9","","0.0","","","M","","M","2.5","","51","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-29","2017","03","29","","5.7","","2.0","","3.9","","14.1","","0.0","","","M","","M","0.0","","47","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-30","2017","03","30","","5.4","","-0.2","","2.6","","15.4","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-03-31","2017","03","31","","5.0","","0.0","","2.5","","15.5","","0.0","","","M","","M","9.6","","40","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-01","2017","04","01","","2.3","","0.3","","1.3","","16.7","","0.0","","","M","","M","7.5","","44","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-02","2017","04","02","","10.0","","1.0","","5.5","","12.5","","0.0","","","M","","M","0.0","","43","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-03","2017","04","03","","7.9","","-0.1","","3.9","","14.1","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-04","2017","04","04","","5.6","","2.2","","3.9","","14.1","","0.0","","","M","","M","38.0","","35","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-05","2017","04","05","","7.5","","3.8","","5.7","","12.3","","0.0","","","M","","M","5.1","","31","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-06","2017","04","06","","5.1","","1.5","","3.3","","14.7","","0.0","","","M","","M","43.0","","23","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-07","2017","04","07","","4.9","","1.4","","3.2","","14.8","","0.0","","","M","","M","15.0","","19","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-08","2017","04","08","","7.1","","0.5","","3.8","","14.2","","0.0","","","M","","M","0.2","","15","","6","","37",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-09","2017","04","09","","16.4","","1.7","","9.1","","8.9","","0.0","","","M","","M","0.0","","10","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-10","2017","04","10","","25.4","","9.2","","17.3","","0.7","","0.0","","","M","","M","3.3","","3","","16","","46",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-11","2017","04","11","","15.8","","4.3","","10.1","","7.9","","0.0","","","M","","M","4.8","","0","T","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-12","2017","04","12","","10.4","","4.0","","7.2","","10.8","","0.0","","","M","","M","0.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-13","2017","04","13","","13.6","","3.6","","8.6","","9.4","","0.0","","","M","","M","0.2","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-14","2017","04","14","","14.3","","2.3","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-15","2017","04","15","","19.4","","5.7","","12.6","","5.4","","0.0","","","M","","M","5.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-16","2017","04","16","","15.5","","7.0","","11.3","","6.7","","0.0","","","M","","M","19.1","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-17","2017","04","17","","8.9","","3.6","","6.3","","11.7","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-18","2017","04","18","","9.6","","1.6","","5.6","","12.4","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-19","2017","04","19","","10.4","","5.7","","8.1","","9.9","","0.0","","","M","","M","21.1","","0","T","14","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-20","2017","04","20","","9.4","","5.4","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-21","2017","04","21","","11.3","","6.7","","9.0","","9.0","","0.0","","","M","","M","7.0","","0","T","17","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-22","2017","04","22","","9.1","","5.7","","7.4","","10.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-23","2017","04","23","","18.3","","3.6","","11.0","","7.0","","0.0","","","M","","M","0.2","","0","T","20","","35",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-24","2017","04","24","","8.9","","-0.2","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-25","2017","04","25","","13.4","","2.5","","8.0","","10.0","","0.0","","","M","","M","4.1","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-26","2017","04","26","","15.3","","8.8","","12.1","","5.9","","0.0","","","M","","M","1.9","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-27","2017","04","27","","24.8","","9.7","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-28","2017","04","28","","20.6","","10.6","","15.6","","2.4","","0.0","","","M","","M","1.1","","","","22","","39",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-29","2017","04","29","","19.6","","4.7","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","1","","41",""
"-73.58","45.50","MCTAVISH","7024745","2017-04-30","2017","04","30","","7.3","","2.2","","4.8","","13.2","","0.0","","","M","","M","8.7","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-05-01","2017","05","01","","9.9","","5.4","","7.7","","10.3","","0.0","","","M","","M","39.0","","","","2","","33",""
"-73.58","45.50","MCTAVISH","7024745","2017-05-02","2017","05","02","","17.0","","8.4","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","20","","37",""
"-73.58","45.50","MCTAVISH","7024745","2017-05-03","2017","05","03","","12.5","","6.1","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","2017-05-04","2017","05","04","","16.1","","5.1","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2017-05-05","2017","05","05","","9.7","","6.8","","8.3","","9.7","","0.0","","","M","","M","17.2","","","","","","<31",""
