"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2018-06-09","2018","06","09","","22.7","","14.3","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-10","2018","06","10","","20.7","","12.0","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-11","2018","06","11","","23.1","","11.4","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-12","2018","06","12","","26.8","","14.7","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","21","","39",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-13","2018","06","13","","25.8","","17.1","","21.5","","0.0","","3.5","","","M","","M","4.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-14","2018","06","14","","17.1","","11.9","","14.5","","3.5","","0.0","","","M","","M","11.5","","","","32","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-15","2018","06","15","","25.4","","11.1","","18.3","","0.0","","0.3","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-16","2018","06","16","","27.7","","15.7","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-17","2018","06","17","","29.2","","18.6","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-18","2018","06","18","","29.0","","18.5","","23.8","","0.0","","5.8","","","M","","M","27.9","","","","14","","57",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-19","2018","06","19","","24.3","","13.7","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","35","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-20","2018","06","20","","25.9","","15.4","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","20","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-21","2018","06","21","","21.1","","12.7","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","3","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-22","2018","06","22","","25.1","","12.2","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-23","2018","06","23","","21.9","","14.8","","18.4","","0.0","","0.4","","","M","","M","1.9","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-24","2018","06","24","","23.5","","14.2","","18.9","","0.0","","0.9","","","M","","M","6.3","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-25","2018","06","25","","22.1","","12.4","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","3","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-26","2018","06","26","","23.8","","13.7","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-27","2018","06","27","","26.8","","16.8","","21.8","","0.0","","3.8","","","M","","M","2.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-28","2018","06","28","","22.6","","16.6","","19.6","","0.0","","1.6","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-29","2018","06","29","","30.9","","19.5","","25.2","","0.0","","7.2","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-06-30","2018","06","30","","31.8","","22.8","","27.3","","0.0","","9.3","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-01","2018","07","01","","34.6","","24.9","","29.8","","0.0","","11.8","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-02","2018","07","02","","36.6","","23.4","","30.0","","0.0","","12.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-03","2018","07","03","","33.2","","24.0","","28.6","","0.0","","10.6","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-04","2018","07","04","","","M","23.5","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-05","2018","07","05","","34.8","","25.0","","29.9","","0.0","","11.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-06","2018","07","06","","27.3","","15.8","","21.6","","0.0","","3.6","","","M","","M","3.2","","","","2","","43",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-07","2018","07","07","","27.9","","14.8","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-08","2018","07","08","","28.9","","18.7","","23.8","","0.0","","5.8","","","M","","M","0.0","","","","18","","33",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-09","2018","07","09","","31.7","","20.6","","26.2","","0.0","","8.2","","","M","","M","0.0","","","","21","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-10","2018","07","10","","29.7","","18.8","","24.3","","0.0","","6.3","","","M","","M","0.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-11","2018","07","11","","26.5","","15.3","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-12","2018","07","12","","27.4","","18.3","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-13","2018","07","13","","29.5","","18.2","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-14","2018","07","14","","28.9","","19.5","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-15","2018","07","15","","31.0","","21.5","","26.3","","0.0","","8.3","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-16","2018","07","16","","33.5","","20.5","","27.0","","0.0","","9.0","","","","","","1.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-17","2018","07","17","","29.7","","17.9","","23.8","","0.0","","5.8","","","","","","27.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-18","2018","07","18","","24.5","","15.5","","20.0","","0.0","","2.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-19","2018","07","19","","27.2","","17.2","","22.2","","0.0","","4.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-20","2018","07","20","","30.9","","18.5","","24.7","","0.0","","6.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-21","2018","07","21","","31.4","","21.2","","26.3","","0.0","","8.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-22","2018","07","22","","26.6","","17.6","","22.1","","0.0","","4.1","","","","","","4.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-23","2018","07","23","","29.2","","21.6","","25.4","","0.0","","7.4","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-24","2018","07","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2018-07-25","2018","07","25","","26.9","","21.4","","24.2","","0.0","","6.2","","","","","","38.8","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-26","2018","07","26","","28.3","","20.8","","24.6","","0.0","","6.6","","","","","","0.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-27","2018","07","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2018-07-28","2018","07","28","","27.6","","18.1","","22.8","","0.0","","4.8","","","","","","3.7","","","","25","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-29","2018","07","29","","25.9","","18.1","","22.0","","0.0","","4.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-30","2018","07","30","","28.2","","18.4","","23.3","","0.0","","5.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-07-31","2018","07","31","","29.4","","20.7","","25.1","","0.0","","7.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-01","2018","08","01","","28.6","","22.5","","25.5","","0.0","","7.5","","","","","","7.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-02","2018","08","02","","27.9","","22.0","","24.9","","0.0","","6.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-03","2018","08","03","","27.6","","22.3","","25.0","","0.0","","7.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-04","2018","08","04","","27.2","","20.9","","24.0","","0.0","","6.0","","","","","","0.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-05","2018","08","05","","31.7","","20.9","","26.3","","0.0","","8.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-06","2018","08","06","","32.5","","22.6","","27.5","","0.0","","9.5","","","","","","1.1","","","","31","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-07","2018","08","07","","28.2","","22.1","","25.2","","0.0","","7.2","","","","","","0.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-08","2018","08","08","","27.8","","20.6","","24.2","","0.0","","6.2","","","","","","4.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-09","2018","08","09","","27.7","","19.6","","23.6","","0.0","","5.6","","","","","","2.6","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-10","2018","08","10","","26.0","","16.5","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-11","2018","08","11","","27.8","","16.4","","22.1","","0.0","","4.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-12","2018","08","12","","29.4","","18.1","","23.8","","0.0","","5.8","","","","","","0.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-13","2018","08","13","","30.2","","21.1","","25.7","","0.0","","7.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-14","2018","08","14","","29.5","","21.2","","25.4","","0.0","","7.4","","","","","","5.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-15","2018","08","15","","28.5","","20.9","","24.7","","0.0","","6.7","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-16","2018","08","16","","25.4","","17.1","","21.2","","0.0","","3.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-17","2018","08","17","","23.4","","17.4","","20.4","","0.0","","2.4","","","","","","4.1","","","","36","","31",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-18","2018","08","18","","25.2","","17.2","","21.2","","0.0","","3.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-19","2018","08","19","","28.4","","17.1","","22.7","","0.0","","4.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-20","2018","08","20","","28.5","","16.7","","22.6","","0.0","","4.6","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-21","2018","08","21","","26.9","","18.7","","22.8","","0.0","","4.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-22","2018","08","22","","22.5","","15.3","","18.9","","0.0","","0.9","","","","","","2.6","","","","20","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-23","2018","08","23","","25.2","","13.8","","19.5","","0.0","","1.5","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-24","2018","08","24","","28.8","","18.7","","23.7","","0.0","","5.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-25","2018","08","25","","29.5","","18.7","","24.1","","0.0","","6.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-26","2018","08","26","","25.1","","19.1","","22.1","","0.0","","4.1","","","","","","8.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-27","2018","08","27","","26.0","","20.3","","23.1","","0.0","","5.1","","","","","","8.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-28","2018","08","28","","30.9","","21.9","","26.4","","0.0","","8.4","","","","","","5.7","","","","18","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-29","2018","08","29","","32.1","","20.7","","26.4","","0.0","","8.4","","","","","","0.8","","","","19","","52",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-30","2018","08","30","","21.3","","14.2","","17.7","","0.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-08-31","2018","08","31","","24.6","","11.7","","18.1","","0.0","","0.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-01","2018","09","01","","26.5","","19.5","","23.0","","0.0","","5.0","","","","","","0.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-02","2018","09","02","","25.0","","19.6","","22.3","","0.0","","4.3","","","","","","9.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-03","2018","09","03","","30.2","","22.4","","26.3","","0.0","","8.3","","","","","","5.9","","","","35","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-04","2018","09","04","","26.4","","19.6","","23.0","","0.0","","5.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-05","2018","09","05","","32.2","","18.4","","25.3","","0.0","","7.3","","","","","","0.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-06","2018","09","06","","27.1","","16.7","","21.9","","0.0","","3.9","","","","","","0.0","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-07","2018","09","07","","22.4","","13.9","","18.1","","0.0","","0.1","","","","","","0.0","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-08","2018","09","08","","17.5","","10.4","","13.9","","4.1","","0.0","","","","","","0.0","","","","35","","31",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-09","2018","09","09","","16.8","","8.0","","12.4","","5.6","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-10","2018","09","10","","17.8","","9.0","","13.4","","4.6","","0.0","","","","","","13.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-11","2018","09","11","","19.6","","12.8","","16.2","","1.8","","0.0","","","","","","11.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-12","2018","09","12","","24.0","","17.1","","20.5","","0.0","","2.5","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-13","2018","09","13","","26.4","","15.8","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-14","2018","09","14","","28.4","","16.9","","22.7","","0.0","","4.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-15","2018","09","15","","29.4","","18.6","","24.0","","0.0","","6.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-16","2018","09","16","","26.9","","20.5","","23.7","","0.0","","5.7","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-17","2018","09","17","","29.2","","21.1","","25.2","","0.0","","7.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-18","2018","09","18","","25.9","","10.8","","18.4","","0.0","","0.4","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-19","2018","09","19","","15.7","","10.5","","13.1","","4.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-20","2018","09","20","","16.7","","9.7","","13.2","","4.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-21","2018","09","21","","22.2","","14.5","","18.3","","0.0","","0.3","","","","","","36.3","","","","21","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-22","2018","09","22","","18.7","","9.2","","13.9","","4.1","","0.0","","","","","","0.2","","","","35","","34",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-23","2018","09","23","","17.0","","7.9","","12.5","","5.5","","0.0","","","","","","0.0","","","","35","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-24","2018","09","24","","14.3","","4.7","","9.5","","8.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-25","2018","09","25","","16.0","","10.5","","13.3","","4.7","","0.0","","","","","","7.5","","","","20","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-26","2018","09","26","","21.9","","12.3","","17.1","","0.9","","0.0","","","","","","8.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-27","2018","09","27","","17.7","","8.8","","13.3","","4.7","","0.0","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-28","2018","09","28","","20.9","","12.1","","16.5","","1.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-29","2018","09","29","","16.5","","9.5","","13.0","","5.0","","0.0","","","","","","1.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-09-30","2018","09","30","","11.8","","8.0","","9.9","","8.1","","0.0","","","","","","0.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-01","2018","10","01","","14.3","","7.6","","10.9","","7.1","","0.0","","","","","","0.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-02","2018","10","02","","10.6","","7.4","","9.0","","9.0","","0.0","","","","","","10.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-03","2018","10","03","","11.9","","8.8","","10.3","","7.7","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-04","2018","10","04","","23.2","","7.3","","15.2","","2.8","","0.0","","","","","","1.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-05","2018","10","05","","10.4","","4.6","","7.5","","10.5","","0.0","","","","","","0.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-06","2018","10","06","","11.3","","6.0","","8.7","","9.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-07","2018","10","07","","10.2","","6.2","","8.2","","9.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-08","2018","10","08","","10.8","","6.1","","8.5","","9.5","","0.0","","","","","","20.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-09","2018","10","09","","27.0","","9.0","","18.0","","0.0","","0.0","","","","","","6.8","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-10","2018","10","10","","21.9","","8.0","","14.9","","3.1","","0.0","","","","","","5.7","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-11","2018","10","11","","10.1","","7.4","","8.7","","9.3","","0.0","","","","","","8.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-12","2018","10","12","","10.7","","6.2","","8.5","","9.5","","0.0","","","","","","0.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-13","2018","10","13","","8.0","","4.5","","6.3","","11.7","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-14","2018","10","14","","12.4","","3.8","","8.1","","9.9","","0.0","","","","","","0.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-15","2018","10","15","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2018-10-16","2018","10","16","","8.4","","3.5","","6.0","","12.0","","0.0","","","","","","0.0","","","","20","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-17","2018","10","17","","9.9","","0.7","","5.3","","12.7","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-18","2018","10","18","","5.0","","-0.8","","2.1","","15.9","","0.0","","","","","","0.0","","","","2","","31",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-19","2018","10","19","","15.7","","4.9","","10.3","","7.7","","0.0","","","","","","0.0","","","","21","","40",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-20","2018","10","20","","13.1","","2.9","","8.0","","10.0","","0.0","","","","","","0.0","","","","18","","40",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-21","2018","10","21","","4.8","","0.3","","2.5","","15.5","","0.0","","","","","","0.0","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-22","2018","10","22","","6.6","","-0.6","","3.0","","15.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-23","2018","10","23","","9.4","","1.5","","5.5","","12.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-24","2018","10","24","","8.1","","1.2","","4.7","","13.3","","0.0","","","","","","1.8","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-25","2018","10","25","","3.3","","-0.2","","1.5","","16.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-26","2018","10","26","","5.5","","-2.2","","1.6","","16.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-27","2018","10","27","","5.5","","-1.5","","2.0","","16.0","","0.0","","","","","","11.2","","","","36","","36",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-28","2018","10","28","","4.7","","0.6","","2.6","","15.4","","0.0","","","","","","7.7","","","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-29","2018","10","29","","6.6","","2.4","","4.5","","13.5","","0.0","","","","","","1.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-30","2018","10","30","","4.4","","0.7","","2.5","","15.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-10-31","2018","10","31","","5.3","","1.4","","3.4","","14.6","","0.0","","","","","","8.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-01","2018","11","01","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2018-11-02","2018","11","02","","5.1","","3.1","","4.1","","13.9","","0.0","","","","","","7.9","","","","6","","40",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-03","2018","11","03","","4.9","","2.4","","3.7","","14.3","","0.0","","","","","","14.5","","","","23","","36",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-04","2018","11","04","","6.7","","2.1","","4.4","","13.6","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-05","2018","11","05","","6.1","","0.9","","3.5","","14.5","","0.0","","","","","","8.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-06","2018","11","06","","11.2","","5.3","","8.3","","9.7","","0.0","","","","","","5.0","","","","21","","37",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-07","2018","11","07","","12.3","","6.3","","9.3","","8.7","","0.0","","","","","","0.0","","","","20","","50",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-08","2018","11","08","","9.1","","3.0","","6.0","","12.0","","0.0","","","","","","0.0","","","","22","","31",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-09","2018","11","09","","3.2","","0.6","","1.9","","16.1","","0.0","","","","","","15.8","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-10","2018","11","10","","4.8","","-2.1","","1.3","","16.7","","0.0","","","","","","5.2","","","","26","","38",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-11","2018","11","11","","0.3","","-3.8","","-1.8","","19.8","","0.0","","","","","","0.0","","","","32","","32",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-12","2018","11","12","","3.8","","-2.5","","0.6","","17.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-13","2018","11","13","","2.8","","-8.3","","-2.8","","20.8","","0.0","","","","","","7.8","","","","36","","36",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-14","2018","11","14","","-6.7","","-10.8","","-8.8","","26.8","","0.0","","","","","","0.0","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-15","2018","11","15","","-4.1","","-9.9","","-7.0","","25.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-16","2018","11","16","","-2.0","","-4.6","","-3.3","","21.3","","0.0","","","","","","11.5","","2","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-17","2018","11","17","","2.6","","-6.1","","-1.7","","19.7","","0.0","","","","","","0.2","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-18","2018","11","18","","-1.9","","-8.9","","-5.4","","23.4","","0.0","","","","","","0.0","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-19","2018","11","19","","1.3","","-3.9","","-1.3","","19.3","","0.0","","","","","","1.4","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-20","2018","11","20","","-3.9","","-7.5","","-5.7","","23.7","","0.0","","","","","","4.2","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-21","2018","11","21","","-2.8","","-16.3","","-9.5","","27.5","","0.0","","","","","","2.5","","12","","1","","34",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-22","2018","11","22","","-9.7","","-16.9","","-13.3","","31.3","","0.0","","","","","","0.0","","15","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-23","2018","11","23","","-3.4","","-13.3","","-8.4","","26.4","","0.0","","","","","","0.0","","14","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-24","2018","11","24","","2.8","","-5.4","","-1.3","","19.3","","0.0","","","","","","0.5","","13","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-25","2018","11","25","","4.0","","-0.6","","1.7","","16.3","","0.0","","","","","","20.5","","10","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-26","2018","11","26","","3.9","","0.7","","2.3","","15.7","","0.0","","","","","","2.4","","5","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-11-27","2018","11","27","","1.0","","-0.4","","0.3","","17.7","","0.0","","","","","","10.5","","6","","7","","38",""
